x,y,theta,x_dot,y_dot,theta_dot
277.108,495.104,-1.451,0.06,-0.496,0
277.12,495.004,-1.451,0.06,-0.496,0
277.131,494.904,-1.451,0.06,-0.496,0
277.143,494.805,-1.451,0.06,-0.496,0
277.155,494.705,-1.451,0.06,-0.496,0
277.167,494.606,-1.451,0.06,-0.496,0
277.179,494.506,-1.451,0.06,-0.496,0
277.191,494.406,-1.451,0.06,-0.496,0
277.203,494.307,-1.451,0.06,-0.496,0
277.215,494.207,-1.451,0.06,-0.496,0
277.227,494.108,-1.451,0.06,-0.496,0
277.239,494.008,-1.451,0.06,-0.496,0
277.251,493.908,-1.451,0.06,-0.496,0
277.263,493.809,-1.451,0.06,-0.496,0
277.275,493.709,-1.451,0.06,-0.496,0
277.287,493.61,-1.451,0.06,-0.496,0
277.299,493.51,-1.451,0.06,-0.496,0
277.311,493.41,-1.451,0.06,-0.496,0
277.323,493.311,-1.451,0.06,-0.496,0
277.335,493.211,-1.451,0.06,-0.496,0
277.347,493.112,-1.451,0.06,-0.496,0
277.359,493.012,-1.451,0.06,-0.496,0
277.371,492.912,-1.451,0.06,-0.496,0
277.382,492.813,-1.451,0.06,-0.496,0
277.394,492.713,-1.451,0.06,-0.496,0
277.406,492.614,-1.451,0.06,-0.496,0
277.418,492.514,-1.451,0.06,-0.496,0
277.43,492.414,-1.451,0.06,-0.496,0
277.442,492.315,-1.451,0.06,-0.496,0
277.454,492.215,-1.451,0.06,-0.496,0
277.466,492.116,-1.451,0.06,-0.496,0
277.478,492.016,-1.451,0.06,-0.496,0
277.49,491.916,-1.451,0.06,-0.496,0
277.502,491.817,-1.451,0.06,-0.496,0
277.514,491.717,-1.451,0.06,-0.496,0
277.526,491.618,-1.451,0.06,-0.496,0
277.538,491.518,-1.451,0.06,-0.496,0
277.55,491.418,-1.451,0.06,-0.496,0
277.562,491.319,-1.451,0.06,-0.496,0
277.574,491.219,-1.451,0.06,-0.496,0
277.586,491.12,-1.451,0.06,-0.496,0
277.598,491.02,-1.451,0.06,-0.496,0
277.61,490.92,-1.451,0.06,-0.496,0
277.622,490.821,-1.451,0.06,-0.496,0
277.633,490.721,-1.451,0.06,-0.496,0
277.645,490.622,-1.451,0.06,-0.496,0
277.657,490.522,-1.451,0.06,-0.496,0
277.669,490.422,-1.451,0.06,-0.496,0
277.681,490.323,-1.451,0.06,-0.496,0
277.693,490.223,-1.451,0.06,-0.496,0
277.705,490.124,-1.451,0.06,-0.496,0
277.717,490.024,-1.451,0.06,-0.496,0
277.729,489.924,-1.451,0.06,-0.496,0
277.741,489.825,-1.451,0.06,-0.496,0
277.753,489.725,-1.451,0.06,-0.496,0
277.765,489.625,-1.451,0.06,-0.496,0
277.777,489.526,-1.451,0.06,-0.496,0
277.789,489.426,-1.451,0.06,-0.496,0
277.801,489.327,-1.451,0.06,-0.496,0
277.813,489.227,-1.451,0.06,-0.496,0
277.825,489.127,-1.451,0.06,-0.496,0
277.837,489.028,-1.451,0.06,-0.496,0
277.849,488.928,-1.451,0.06,-0.496,0
277.861,488.829,-1.451,0.06,-0.496,0
277.873,488.729,-1.451,0.06,-0.496,0
277.884,488.629,-1.451,0.06,-0.496,0
277.896,488.53,-1.451,0.06,-0.496,0
277.908,488.43,-1.451,0.06,-0.496,0
277.92,488.331,-1.451,0.06,-0.496,0
277.932,488.231,-1.451,0.06,-0.496,0
277.944,488.131,-1.451,0.06,-0.496,0
277.956,488.032,-1.451,0.06,-0.496,0
277.968,487.932,-1.451,0.06,-0.496,0
277.98,487.833,-1.451,0.06,-0.496,0
277.992,487.733,-1.451,0.06,-0.496,0
278.004,487.633,-1.451,0.06,-0.496,0
278.016,487.534,-1.451,0.06,-0.496,0
278.028,487.434,-1.451,0.06,-0.496,0
278.04,487.335,-1.451,0.06,-0.496,0
278.052,487.235,-1.451,0.06,-0.496,0
278.064,487.135,-1.451,0.06,-0.496,0
278.076,487.036,-1.451,0.06,-0.496,0
278.088,486.936,-1.451,0.06,-0.496,0
278.1,486.837,-1.451,0.06,-0.496,0
278.112,486.737,-1.451,0.06,-0.496,0
278.124,486.637,-1.451,0.06,-0.496,0
278.135,486.538,-1.451,0.06,-0.496,0
278.147,486.438,-1.451,0.06,-0.496,0
278.159,486.339,-1.451,0.06,-0.496,0
278.171,486.239,-1.451,0.06,-0.496,0
278.183,486.139,-1.451,0.06,-0.496,0
278.195,486.04,-1.451,0.06,-0.496,0
278.207,485.94,-1.451,0.06,-0.496,0
278.219,485.841,-1.451,0.06,-0.496,0
278.231,485.741,-1.451,0.06,-0.496,0
278.243,485.641,-1.451,0.06,-0.496,0
278.255,485.542,-1.451,0.06,-0.496,0
278.267,485.442,-1.451,0.06,-0.496,0
278.279,485.343,-1.451,0.06,-0.496,0
278.291,485.243,-1.451,0.06,-0.496,0
278.303,485.143,-1.451,0.06,-0.496,0
278.315,485.044,-1.451,0.06,-0.496,0
278.327,484.944,-1.451,0.06,-0.496,0
278.339,484.845,-1.451,0.06,-0.496,0
278.351,484.745,-1.451,0.06,-0.496,0
278.363,484.645,-1.451,0.06,-0.496,0
278.375,484.546,-1.451,0.06,-0.496,0
278.386,484.446,-1.451,0.06,-0.496,0
278.398,484.347,-1.451,0.06,-0.496,0
278.41,484.247,-1.451,0.06,-0.496,0
278.422,484.147,-1.451,0.06,-0.496,0
278.434,484.048,-1.451,0.06,-0.496,0
278.446,483.948,-1.451,0.06,-0.496,0
278.458,483.849,-1.451,0.06,-0.496,0
278.47,483.749,-1.451,0.06,-0.496,0
278.482,483.649,-1.451,0.06,-0.496,0
278.494,483.55,-1.451,0.06,-0.496,0
278.506,483.45,-1.451,0.06,-0.496,0
278.518,483.351,-1.451,0.06,-0.496,0
278.53,483.251,-1.451,0.06,-0.496,0
278.542,483.151,-1.451,0.06,-0.496,0
278.554,483.052,-1.451,0.06,-0.496,0
278.566,482.952,-1.451,0.06,-0.496,0
278.578,482.853,-1.451,0.06,-0.496,0
278.59,482.753,-1.451,0.06,-0.496,0
278.602,482.653,-1.451,0.06,-0.496,0
278.614,482.554,-1.451,0.06,-0.496,0
278.625,482.454,-1.451,0.06,-0.496,0
278.637,482.355,-1.451,0.06,-0.496,0
278.649,482.255,-1.451,0.06,-0.496,0
278.661,482.155,-1.451,0.06,-0.496,0
278.673,482.056,-1.451,0.06,-0.496,0
278.685,481.956,-1.451,0.06,-0.496,0
278.697,481.857,-1.451,0.06,-0.496,0
278.709,481.757,-1.451,0.06,-0.496,0
278.721,481.657,-1.451,0.06,-0.496,0
278.733,481.558,-1.451,0.06,-0.496,0
278.745,481.458,-1.451,0.06,-0.496,0
278.757,481.359,-1.451,0.06,-0.496,0
278.769,481.259,-1.451,0.06,-0.496,0
278.781,481.159,-1.451,0.06,-0.496,0
278.793,481.06,-1.451,0.06,-0.496,0
278.805,480.96,-1.451,0.06,-0.496,0
278.817,480.861,-1.451,0.06,-0.496,0
278.829,480.761,-1.451,0.06,-0.496,0
278.841,480.661,-1.451,0.06,-0.496,0
278.853,480.562,-1.451,0.06,-0.496,0
278.865,480.462,-1.451,0.06,-0.496,0
278.876,480.363,-1.451,0.06,-0.496,0
278.888,480.263,-1.451,0.06,-0.496,0
278.9,480.163,-1.451,0.06,-0.496,0
278.912,480.064,-1.451,0.06,-0.496,0
278.924,479.964,-1.451,0.06,-0.496,0
278.936,479.865,-1.451,0.06,-0.496,0
278.948,479.765,-1.451,0.06,-0.496,0
278.96,479.665,-1.451,0.06,-0.496,0
278.972,479.566,-1.451,0.06,-0.496,0
278.984,479.466,-1.451,0.06,-0.496,0
278.996,479.367,-1.451,0.06,-0.496,0
279.008,479.267,-1.451,0.06,-0.496,0
279.02,479.167,-1.451,0.06,-0.496,0
279.032,479.068,-1.451,0.06,-0.496,0
279.044,478.968,-1.451,0.06,-0.496,0
279.056,478.869,-1.451,0.06,-0.496,0
279.068,478.769,-1.451,0.06,-0.496,0
279.08,478.669,-1.451,0.06,-0.496,0
279.092,478.57,-1.451,0.06,-0.496,0
279.104,478.47,-1.451,0.06,-0.496,0
279.116,478.371,-1.451,0.06,-0.496,0
279.127,478.271,-1.451,0.06,-0.496,0
279.139,478.171,-1.451,0.06,-0.496,0
279.151,478.072,-1.451,0.06,-0.496,0
279.163,477.972,-1.451,0.06,-0.496,0
279.175,477.873,-1.451,0.06,-0.496,0
279.187,477.773,-1.451,0.06,-0.496,0
279.199,477.673,-1.451,0.06,-0.496,0
279.211,477.574,-1.451,0.06,-0.496,0
279.223,477.474,-1.451,0.06,-0.496,0
279.235,477.375,-1.451,0.06,-0.496,0
279.247,477.275,-1.451,0.06,-0.496,0
279.259,477.175,-1.451,0.06,-0.496,0
279.271,477.076,-1.451,0.06,-0.496,0
279.283,476.976,-1.451,0.06,-0.496,0
279.295,476.876,-1.451,0.06,-0.496,0
279.307,476.777,-1.451,0.06,-0.496,0
279.319,476.677,-1.451,0.06,-0.496,0
279.331,476.578,-1.451,0.06,-0.496,0
279.343,476.478,-1.451,0.06,-0.496,0
279.355,476.378,-1.451,0.06,-0.496,0
279.367,476.279,-1.451,0.06,-0.496,0
279.378,476.179,-1.451,0.06,-0.496,0
279.39,476.08,-1.451,0.06,-0.496,0
279.402,475.98,-1.451,0.06,-0.496,0
279.414,475.88,-1.451,0.06,-0.496,0
279.426,475.781,-1.451,0.06,-0.496,0
279.438,475.681,-1.451,0.06,-0.496,0
279.45,475.582,-1.451,0.06,-0.496,0
279.462,475.482,-1.451,0.06,-0.496,0
279.474,475.382,-1.451,0.06,-0.496,0
279.486,475.283,-1.451,0.06,-0.496,0
279.498,475.183,-1.451,0.06,-0.496,0
279.51,475.084,-1.451,0.06,-0.496,0
279.522,474.984,-1.451,0.06,-0.496,0
279.534,474.884,-1.451,0.06,-0.496,0
279.546,474.785,-1.451,0.06,-0.496,0
279.558,474.685,-1.451,0.06,-0.496,0
279.57,474.586,-1.451,0.06,-0.496,0
279.582,474.486,-1.451,0.06,-0.496,0
279.594,474.386,-1.451,0.06,-0.496,0
279.606,474.287,-1.451,0.06,-0.496,0
279.618,474.187,-1.451,0.06,-0.496,0
279.629,474.088,-1.451,0.06,-0.496,0
279.641,473.988,-1.451,0.06,-0.496,0
279.653,473.888,-1.451,0.06,-0.496,0
279.665,473.789,-1.451,0.06,-0.496,0
279.677,473.689,-1.451,0.06,-0.496,0
279.689,473.59,-1.451,0.06,-0.496,0
279.701,473.49,-1.451,0.06,-0.496,0
279.713,473.39,-1.451,0.06,-0.496,0
279.725,473.291,-1.451,0.06,-0.496,0
279.737,473.191,-1.451,0.06,-0.496,0
279.749,473.092,-1.451,0.06,-0.496,0
279.761,472.992,-1.451,0.06,-0.496,0
279.773,472.892,-1.451,0.06,-0.496,0
279.785,472.793,-1.451,0.06,-0.496,0
279.797,472.693,-1.451,0.06,-0.496,0
279.809,472.594,-1.451,0.06,-0.496,0
279.821,472.494,-1.451,0.06,-0.496,0
279.833,472.394,-1.451,0.06,-0.496,0
279.845,472.295,-1.451,0.06,-0.496,0
279.857,472.195,-1.451,0.06,-0.496,0
279.869,472.096,-1.451,0.06,-0.496,0
279.88,471.996,-1.451,0.06,-0.496,0
279.892,471.896,-1.451,0.06,-0.496,0
279.904,471.797,-1.451,0.06,-0.496,0
279.916,471.697,-1.451,0.06,-0.496,0
279.928,471.598,-1.451,0.06,-0.496,0
279.94,471.498,-1.451,0.06,-0.496,0
279.952,471.398,-1.451,0.06,-0.496,0
279.964,471.299,-1.451,0.06,-0.496,0
279.976,471.199,-1.451,0.06,-0.496,0
279.988,471.1,-1.451,0.06,-0.496,0
280,471,-1.531,0.02,-0.5,0
280.004,470.9,-1.531,0.02,-0.5,0
280.008,470.799,-1.531,0.02,-0.5,0
280.012,470.699,-1.531,0.02,-0.5,0
280.016,470.598,-1.531,0.02,-0.5,0
280.02,470.498,-1.531,0.02,-0.5,0
280.024,470.398,-1.531,0.02,-0.5,0
280.028,470.297,-1.531,0.02,-0.5,0
280.032,470.197,-1.531,0.02,-0.5,0
280.036,470.096,-1.531,0.02,-0.5,0
280.04,469.996,-1.531,0.02,-0.5,0
280.044,469.896,-1.531,0.02,-0.5,0
280.048,469.795,-1.531,0.02,-0.5,0
280.052,469.695,-1.531,0.02,-0.5,0
280.056,469.594,-1.531,0.02,-0.5,0
280.06,469.494,-1.531,0.02,-0.5,0
280.064,469.394,-1.531,0.02,-0.5,0
280.068,469.293,-1.531,0.02,-0.5,0
280.072,469.193,-1.531,0.02,-0.5,0
280.076,469.092,-1.531,0.02,-0.5,0
280.08,468.992,-1.531,0.02,-0.5,0
280.084,468.892,-1.531,0.02,-0.5,0
280.088,468.791,-1.531,0.02,-0.5,0
280.092,468.691,-1.531,0.02,-0.5,0
280.096,468.59,-1.531,0.02,-0.5,0
280.1,468.49,-1.531,0.02,-0.5,0
280.104,468.39,-1.531,0.02,-0.5,0
280.108,468.289,-1.531,0.02,-0.5,0
280.112,468.189,-1.531,0.02,-0.5,0
280.116,468.088,-1.531,0.02,-0.5,0
280.12,467.988,-1.531,0.02,-0.5,0
280.124,467.888,-1.531,0.02,-0.5,0
280.129,467.787,-1.531,0.02,-0.5,0
280.133,467.687,-1.531,0.02,-0.5,0
280.137,467.586,-1.531,0.02,-0.5,0
280.141,467.486,-1.531,0.02,-0.5,0
280.145,467.386,-1.531,0.02,-0.5,0
280.149,467.285,-1.531,0.02,-0.5,0
280.153,467.185,-1.531,0.02,-0.5,0
280.157,467.084,-1.531,0.02,-0.5,0
280.161,466.984,-1.531,0.02,-0.5,0
280.165,466.884,-1.531,0.02,-0.5,0
280.169,466.783,-1.531,0.02,-0.5,0
280.173,466.683,-1.531,0.02,-0.5,0
280.177,466.582,-1.531,0.02,-0.5,0
280.181,466.482,-1.531,0.02,-0.5,0
280.185,466.382,-1.531,0.02,-0.5,0
280.189,466.281,-1.531,0.02,-0.5,0
280.193,466.181,-1.531,0.02,-0.5,0
280.197,466.08,-1.531,0.02,-0.5,0
280.201,465.98,-1.531,0.02,-0.5,0
280.205,465.88,-1.531,0.02,-0.5,0
280.209,465.779,-1.531,0.02,-0.5,0
280.213,465.679,-1.531,0.02,-0.5,0
280.217,465.578,-1.531,0.02,-0.5,0
280.221,465.478,-1.531,0.02,-0.5,0
280.225,465.378,-1.531,0.02,-0.5,0
280.229,465.277,-1.531,0.02,-0.5,0
280.233,465.177,-1.531,0.02,-0.5,0
280.237,465.076,-1.531,0.02,-0.5,0
280.241,464.976,-1.531,0.02,-0.5,0
280.245,464.876,-1.531,0.02,-0.5,0
280.249,464.775,-1.531,0.02,-0.5,0
280.253,464.675,-1.531,0.02,-0.5,0
280.257,464.574,-1.531,0.02,-0.5,0
280.261,464.474,-1.531,0.02,-0.5,0
280.265,464.373,-1.531,0.02,-0.5,0
280.269,464.273,-1.531,0.02,-0.5,0
280.273,464.173,-1.531,0.02,-0.5,0
280.277,464.072,-1.531,0.02,-0.5,0
280.281,463.972,-1.531,0.02,-0.5,0
280.285,463.871,-1.531,0.02,-0.5,0
280.289,463.771,-1.531,0.02,-0.5,0
280.293,463.671,-1.531,0.02,-0.5,0
280.297,463.57,-1.531,0.02,-0.5,0
280.301,463.47,-1.531,0.02,-0.5,0
280.305,463.369,-1.531,0.02,-0.5,0
280.309,463.269,-1.531,0.02,-0.5,0
280.313,463.169,-1.531,0.02,-0.5,0
280.317,463.068,-1.531,0.02,-0.5,0
280.321,462.968,-1.531,0.02,-0.5,0
280.325,462.867,-1.531,0.02,-0.5,0
280.329,462.767,-1.531,0.02,-0.5,0
280.333,462.667,-1.531,0.02,-0.5,0
280.337,462.566,-1.531,0.02,-0.5,0
280.341,462.466,-1.531,0.02,-0.5,0
280.345,462.365,-1.531,0.02,-0.5,0
280.349,462.265,-1.531,0.02,-0.5,0
280.353,462.165,-1.531,0.02,-0.5,0
280.357,462.064,-1.531,0.02,-0.5,0
280.361,461.964,-1.531,0.02,-0.5,0
280.365,461.863,-1.531,0.02,-0.5,0
280.369,461.763,-1.531,0.02,-0.5,0
280.373,461.663,-1.531,0.02,-0.5,0
280.378,461.562,-1.531,0.02,-0.5,0
280.382,461.462,-1.531,0.02,-0.5,0
280.386,461.361,-1.531,0.02,-0.5,0
280.39,461.261,-1.531,0.02,-0.5,0
280.394,461.161,-1.531,0.02,-0.5,0
280.398,461.06,-1.531,0.02,-0.5,0
280.402,460.96,-1.531,0.02,-0.5,0
280.406,460.859,-1.531,0.02,-0.5,0
280.41,460.759,-1.531,0.02,-0.5,0
280.414,460.659,-1.531,0.02,-0.5,0
280.418,460.558,-1.531,0.02,-0.5,0
280.422,460.458,-1.531,0.02,-0.5,0
280.426,460.357,-1.531,0.02,-0.5,0
280.43,460.257,-1.531,0.02,-0.5,0
280.434,460.157,-1.531,0.02,-0.5,0
280.438,460.056,-1.531,0.02,-0.5,0
280.442,459.956,-1.531,0.02,-0.5,0
280.446,459.855,-1.531,0.02,-0.5,0
280.45,459.755,-1.531,0.02,-0.5,0
280.454,459.655,-1.531,0.02,-0.5,0
280.458,459.554,-1.531,0.02,-0.5,0
280.462,459.454,-1.531,0.02,-0.5,0
280.466,459.353,-1.531,0.02,-0.5,0
280.47,459.253,-1.531,0.02,-0.5,0
280.474,459.153,-1.531,0.02,-0.5,0
280.478,459.052,-1.531,0.02,-0.5,0
280.482,458.952,-1.531,0.02,-0.5,0
280.486,458.851,-1.531,0.02,-0.5,0
280.49,458.751,-1.531,0.02,-0.5,0
280.494,458.651,-1.531,0.02,-0.5,0
280.498,458.55,-1.531,0.02,-0.5,0
280.502,458.45,-1.531,0.02,-0.5,0
280.506,458.349,-1.531,0.02,-0.5,0
280.51,458.249,-1.531,0.02,-0.5,0
280.514,458.149,-1.531,0.02,-0.5,0
280.518,458.048,-1.531,0.02,-0.5,0
280.522,457.948,-1.531,0.02,-0.5,0
280.526,457.847,-1.531,0.02,-0.5,0
280.53,457.747,-1.531,0.02,-0.5,0
280.534,457.647,-1.531,0.02,-0.5,0
280.538,457.546,-1.531,0.02,-0.5,0
280.542,457.446,-1.531,0.02,-0.5,0
280.546,457.345,-1.531,0.02,-0.5,0
280.55,457.245,-1.531,0.02,-0.5,0
280.554,457.145,-1.531,0.02,-0.5,0
280.558,457.044,-1.531,0.02,-0.5,0
280.562,456.944,-1.531,0.02,-0.5,0
280.566,456.843,-1.531,0.02,-0.5,0
280.57,456.743,-1.531,0.02,-0.5,0
280.574,456.643,-1.531,0.02,-0.5,0
280.578,456.542,-1.531,0.02,-0.5,0
280.582,456.442,-1.531,0.02,-0.5,0
280.586,456.341,-1.531,0.02,-0.5,0
280.59,456.241,-1.531,0.02,-0.5,0
280.594,456.141,-1.531,0.02,-0.5,0
280.598,456.04,-1.531,0.02,-0.5,0
280.602,455.94,-1.531,0.02,-0.5,0
280.606,455.839,-1.531,0.02,-0.5,0
280.61,455.739,-1.531,0.02,-0.5,0
280.614,455.639,-1.531,0.02,-0.5,0
280.618,455.538,-1.531,0.02,-0.5,0
280.622,455.438,-1.531,0.02,-0.5,0
280.627,455.337,-1.531,0.02,-0.5,0
280.631,455.237,-1.531,0.02,-0.5,0
280.635,455.137,-1.531,0.02,-0.5,0
280.639,455.036,-1.531,0.02,-0.5,0
280.643,454.936,-1.531,0.02,-0.5,0
280.647,454.835,-1.531,0.02,-0.5,0
280.651,454.735,-1.531,0.02,-0.5,0
280.655,454.635,-1.531,0.02,-0.5,0
280.659,454.534,-1.531,0.02,-0.5,0
280.663,454.434,-1.531,0.02,-0.5,0
280.667,454.333,-1.531,0.02,-0.5,0
280.671,454.233,-1.531,0.02,-0.5,0
280.675,454.133,-1.531,0.02,-0.5,0
280.679,454.032,-1.531,0.02,-0.5,0
280.683,453.932,-1.531,0.02,-0.5,0
280.687,453.831,-1.531,0.02,-0.5,0
280.691,453.731,-1.531,0.02,-0.5,0
280.695,453.631,-1.531,0.02,-0.5,0
280.699,453.53,-1.531,0.02,-0.5,0
280.703,453.43,-1.531,0.02,-0.5,0
280.707,453.329,-1.531,0.02,-0.5,0
280.711,453.229,-1.531,0.02,-0.5,0
280.715,453.129,-1.531,0.02,-0.5,0
280.719,453.028,-1.531,0.02,-0.5,0
280.723,452.928,-1.531,0.02,-0.5,0
280.727,452.827,-1.531,0.02,-0.5,0
280.731,452.727,-1.531,0.02,-0.5,0
280.735,452.627,-1.531,0.02,-0.5,0
280.739,452.526,-1.531,0.02,-0.5,0
280.743,452.426,-1.531,0.02,-0.5,0
280.747,452.325,-1.531,0.02,-0.5,0
280.751,452.225,-1.531,0.02,-0.5,0
280.755,452.124,-1.531,0.02,-0.5,0
280.759,452.024,-1.531,0.02,-0.5,0
280.763,451.924,-1.531,0.02,-0.5,0
280.767,451.823,-1.531,0.02,-0.5,0
280.771,451.723,-1.531,0.02,-0.5,0
280.775,451.622,-1.531,0.02,-0.5,0
280.779,451.522,-1.531,0.02,-0.5,0
280.783,451.422,-1.531,0.02,-0.5,0
280.787,451.321,-1.531,0.02,-0.5,0
280.791,451.221,-1.531,0.02,-0.5,0
280.795,451.12,-1.531,0.02,-0.5,0
280.799,451.02,-1.531,0.02,-0.5,0
280.803,450.92,-1.531,0.02,-0.5,0
280.807,450.819,-1.531,0.02,-0.5,0
280.811,450.719,-1.531,0.02,-0.5,0
280.815,450.618,-1.531,0.02,-0.5,0
280.819,450.518,-1.531,0.02,-0.5,0
280.823,450.418,-1.531,0.02,-0.5,0
280.827,450.317,-1.531,0.02,-0.5,0
280.831,450.217,-1.531,0.02,-0.5,0
280.835,450.116,-1.531,0.02,-0.5,0
280.839,450.016,-1.531,0.02,-0.5,0
280.843,449.916,-1.531,0.02,-0.5,0
280.847,449.815,-1.531,0.02,-0.5,0
280.851,449.715,-1.531,0.02,-0.5,0
280.855,449.614,-1.531,0.02,-0.5,0
280.859,449.514,-1.531,0.02,-0.5,0
280.863,449.414,-1.531,0.02,-0.5,0
280.867,449.313,-1.531,0.02,-0.5,0
280.871,449.213,-1.531,0.02,-0.5,0
280.876,449.112,-1.531,0.02,-0.5,0
280.88,449.012,-1.531,0.02,-0.5,0
280.884,448.912,-1.531,0.02,-0.5,0
280.888,448.811,-1.531,0.02,-0.5,0
280.892,448.711,-1.531,0.02,-0.5,0
280.896,448.61,-1.531,0.02,-0.5,0
280.9,448.51,-1.531,0.02,-0.5,0
280.904,448.41,-1.531,0.02,-0.5,0
280.908,448.309,-1.531,0.02,-0.5,0
280.912,448.209,-1.531,0.02,-0.5,0
280.916,448.108,-1.531,0.02,-0.5,0
280.92,448.008,-1.531,0.02,-0.5,0
280.924,447.908,-1.531,0.02,-0.5,0
280.928,447.807,-1.531,0.02,-0.5,0
280.932,447.707,-1.531,0.02,-0.5,0
280.936,447.606,-1.531,0.02,-0.5,0
280.94,447.506,-1.531,0.02,-0.5,0
280.944,447.406,-1.531,0.02,-0.5,0
280.948,447.305,-1.531,0.02,-0.5,0
280.952,447.205,-1.531,0.02,-0.5,0
280.956,447.104,-1.531,0.02,-0.5,0
280.96,447.004,-1.531,0.02,-0.5,0
280.964,446.904,-1.531,0.02,-0.5,0
280.968,446.803,-1.531,0.02,-0.5,0
280.972,446.703,-1.531,0.02,-0.5,0
280.976,446.602,-1.531,0.02,-0.5,0
280.98,446.502,-1.531,0.02,-0.5,0
280.984,446.402,-1.531,0.02,-0.5,0
280.988,446.301,-1.531,0.02,-0.5,0
280.992,446.201,-1.531,0.02,-0.5,0
280.996,446.1,-1.531,0.02,-0.5,0
281,446,-1.529,0.021,-0.5,0
281,446,-0.499,0.439,-0.239,0
281.088,445.952,-0.499,0.439,-0.239,0
281.176,445.904,-0.499,0.439,-0.239,0
281.264,445.856,-0.499,0.439,-0.239,0
281.352,445.808,-0.499,0.439,-0.239,0
281.44,445.76,-0.499,0.439,-0.239,0
281.528,445.712,-0.499,0.439,-0.239,0
281.616,445.664,-0.499,0.439,-0.239,0
281.704,445.616,-0.499,0.439,-0.239,0
281.792,445.568,-0.499,0.439,-0.239,0
281.88,445.52,-0.499,0.439,-0.239,0
281.968,445.472,-0.499,0.439,-0.239,0
282.056,445.424,-0.499,0.439,-0.239,0
282.144,445.376,-0.499,0.439,-0.239,0
282.232,445.328,-0.499,0.439,-0.239,0
282.32,445.28,-0.499,0.439,-0.239,0
282.408,445.232,-0.499,0.439,-0.239,0
282.496,445.184,-0.499,0.439,-0.239,0
282.584,445.136,-0.499,0.439,-0.239,0
282.672,445.088,-0.499,0.439,-0.239,0
282.76,445.04,-0.499,0.439,-0.239,0
282.848,444.992,-0.499,0.439,-0.239,0
282.936,444.944,-0.499,0.439,-0.239,0
283.024,444.896,-0.499,0.439,-0.239,0
283.112,444.848,-0.499,0.439,-0.239,0
283.2,444.8,-0.499,0.439,-0.239,0
283.288,444.752,-0.499,0.439,-0.239,0
283.376,444.704,-0.499,0.439,-0.239,0
283.464,444.656,-0.499,0.439,-0.239,0
283.552,444.608,-0.499,0.439,-0.239,0
283.64,444.56,-0.499,0.439,-0.239,0
283.728,444.512,-0.499,0.439,-0.239,0
283.816,444.464,-0.499,0.439,-0.239,0
283.904,444.416,-0.499,0.439,-0.239,0
283.992,444.368,-0.499,0.439,-0.239,0
284.08,444.32,-0.499,0.439,-0.239,0
284.168,444.272,-0.499,0.439,-0.239,0
284.256,444.224,-0.499,0.439,-0.239,0
284.344,444.176,-0.499,0.439,-0.239,0
284.432,444.128,-0.499,0.439,-0.239,0
284.52,444.08,-0.499,0.439,-0.239,0
284.608,444.032,-0.499,0.439,-0.239,0
284.696,443.984,-0.499,0.439,-0.239,0
284.784,443.936,-0.499,0.439,-0.239,0
284.872,443.888,-0.499,0.439,-0.239,0
284.96,443.84,-0.499,0.439,-0.239,0
285.048,443.792,-0.499,0.439,-0.239,0
285.136,443.744,-0.499,0.439,-0.239,0
285.224,443.696,-0.499,0.439,-0.239,0
285.312,443.648,-0.499,0.439,-0.239,0
285.4,443.6,-0.499,0.439,-0.239,0
285.488,443.552,-0.499,0.439,-0.239,0
285.576,443.504,-0.499,0.439,-0.239,0
285.664,443.456,-0.499,0.439,-0.239,0
285.752,443.408,-0.499,0.439,-0.239,0
285.84,443.36,-0.499,0.439,-0.239,0
285.928,443.312,-0.499,0.439,-0.239,0
286.016,443.264,-0.499,0.439,-0.239,0
286.104,443.216,-0.499,0.439,-0.239,0
286.192,443.168,-0.499,0.439,-0.239,0
286.28,443.12,-0.499,0.439,-0.239,0
286.368,443.072,-0.499,0.439,-0.239,0
286.456,443.024,-0.499,0.439,-0.239,0
286.544,442.976,-0.499,0.439,-0.239,0
286.632,442.928,-0.499,0.439,-0.239,0
286.72,442.88,-0.499,0.439,-0.239,0
286.808,442.832,-0.499,0.439,-0.239,0
286.896,442.784,-0.499,0.439,-0.239,0
286.984,442.736,-0.499,0.439,-0.239,0
287.072,442.688,-0.499,0.439,-0.239,0
287.16,442.64,-0.499,0.439,-0.239,0
287.248,442.592,-0.499,0.439,-0.239,0
287.336,442.544,-0.499,0.439,-0.239,0
287.424,442.496,-0.499,0.439,-0.239,0
287.512,442.448,-0.499,0.439,-0.239,0
287.6,442.4,-0.499,0.439,-0.239,0
287.688,442.352,-0.499,0.439,-0.239,0
287.776,442.304,-0.499,0.439,-0.239,0
287.864,442.256,-0.499,0.439,-0.239,0
287.952,442.208,-0.499,0.439,-0.239,0
288.04,442.16,-0.499,0.439,-0.239,0
288.128,442.112,-0.499,0.439,-0.239,0
288.216,442.064,-0.499,0.439,-0.239,0
288.304,442.016,-0.499,0.439,-0.239,0
288.392,441.968,-0.499,0.439,-0.239,0
288.48,441.92,-0.499,0.439,-0.239,0
288.568,441.872,-0.499,0.439,-0.239,0
288.656,441.824,-0.499,0.439,-0.239,0
288.744,441.776,-0.499,0.439,-0.239,0
288.832,441.728,-0.499,0.439,-0.239,0
